,month,AvgH,AvgA,AvgD,result,HomeCumulativePoints,AwayCumulativePoints,h_avg_age,h_foreigners,h_total_value,h_avg_value,a_avg_age,a_foreigners,a_total_value,a_avg_value,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HomeTeam_Burnley,HomeTeam_Luton,HomeTeam_Sheffield United,AwayTeam_Burnley,AwayTeam_Luton,AwayTeam_Sheffield United
324,4,2.7,2.81,3.18,1,40,34,24.9,19,323.05,8.28,24.9,24,465.75,10.59,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
325,4,1.66,5.5,3.88,1,50,30,24.8,26,371.2,10.31,26.1,29,376.25,7.53,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
326,4,1.51,6.69,4.37,1,52,37,23.6,28,529.8,12.61,25.3,34,497.65,11.57,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
327,4,2.61,2.68,3.5,1,39,30,24.4,23,287.2,6.11,23.5,30,345.15,7.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
328,4,11.95,1.25,6.23,2,45,76,25.3,34,295.25,6.28,25.5,21,1150.0,33.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
329,4,1.78,4.35,3.94,1,63,54,24.9,28,848.0,17.67,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,4,1.32,9.9,5.46,1,65,24,27.8,21,541.6,14.25,24.2,25,419.95,9.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
331,4,1.54,5.68,4.69,1,56,54,25.1,24,811.85,20.82,25.4,21,649.1,19.09,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,5,2.04,3.79,3.45,0,30,29,25.9,22,490.8,12.92,26.3,20,413.15,10.33,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,5,1.59,5.75,4.22,1,78,39,23.5,24,1000.0,23.83,24.7,28,994.95,23.14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,5,1.26,10.73,6.39,1,59,45,25.1,24,811.85,20.82,25.3,34,295.25,6.28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,5,1.2,13.79,7.21,1,79,34,25.5,21,1150.0,33.7,24.9,24,465.75,10.59,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
336,5,2.03,3.5,3.82,1,55,63,23.6,28,529.8,12.61,24.9,28,848.0,17.67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
337,5,3.42,2.17,3.47,2,39,42,24.4,23,287.2,6.11,24.7,28,994.95,23.14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,5,1.17,15.94,8.41,1,82,30,25.5,21,1150.0,33.7,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,5,1.82,4.21,3.92,1,57,40,25.4,21,649.1,19.09,24.9,19,323.05,8.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,5,2.98,2.51,3.26,1,40,54,25.3,34,497.65,11.57,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,5,1.48,6.16,4.91,1,62,50,25.1,24,811.85,20.82,24.8,26,371.2,10.31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,5,2.49,2.71,3.73,2,65,81,27.8,21,541.6,14.25,23.5,24,1000.0,23.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,5,3.43,2.08,3.74,1,37,63,24.9,24,465.75,10.59,24.9,28,848.0,17.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
344,5,2.67,2.6,3.53,1,48,30,25.3,34,295.25,6.28,25.9,22,490.8,12.92,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,5,1.35,8.47,5.3,2,55,32,23.6,28,529.8,12.61,26.3,20,413.15,10.33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,5,2.13,3.46,3.52,1,33,24,26.1,29,376.25,7.53,24.2,25,419.95,9.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
347,5,4.62,1.71,4.2,0,31,66,23.5,30,345.15,7.34,27.8,21,541.6,14.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
348,5,2.3,3.03,3.6,1,57,57,24.9,24,509.55,11.85,25.4,21,649.1,19.09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
349,5,1.51,6.68,4.4,0,43,34,24.7,28,994.95,23.14,26.1,29,376.25,7.53,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
350,5,1.88,4.18,3.7,1,43,39,24.9,19,323.05,8.28,24.4,23,287.2,6.11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,5,1.38,8.37,5.1,1,66,40,24.9,28,848.0,17.67,25.3,34,497.65,11.57,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
352,5,2.82,2.51,3.44,2,24,51,24.2,25,419.95,9.13,25.3,34,295.25,6.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,5,2.05,3.66,3.56,1,53,37,24.8,26,371.2,10.31,24.9,24,465.75,10.59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
354,5,8.86,1.36,5.21,2,32,85,26.3,20,413.15,10.33,25.5,21,1150.0,33.7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
355,5,1.77,4.21,4.19,2,81,58,23.5,24,1000.0,23.83,23.6,28,529.8,12.61,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,5,5.11,1.59,4.59,2,30,65,25.9,22,490.8,12.92,25.1,24,811.85,20.82,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357,5,2.02,3.49,3.86,1,69,58,27.8,21,541.6,14.25,23.6,28,529.8,12.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,5,1.85,4.13,3.88,2,57,56,25.4,21,649.1,19.09,24.8,26,371.2,10.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,5,6.06,1.51,4.77,2,39,69,24.4,23,287.2,6.11,24.9,28,848.0,17.67,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
360,5,2.45,2.97,3.4,0,52,44,25.3,34,295.25,6.28,24.9,19,323.05,8.28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,5,1.49,6.16,4.86,0,66,58,25.1,24,811.85,20.82,24.9,24,509.55,11.85,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
362,5,2.77,2.63,3.35,0,41,33,25.3,34,497.65,11.57,26.3,20,413.15,10.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,5,5.37,1.59,4.45,1,37,81,26.1,29,376.25,7.53,23.5,24,1000.0,23.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,5,2.45,2.84,3.56,1,40,31,24.9,24,465.75,10.59,23.5,30,345.15,7.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,5,1.23,12.43,6.91,1,61,24,23.6,28,529.8,12.61,24.2,25,419.95,9.13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
366,5,1.26,11.48,6.41,1,88,43,25.5,21,1150.0,33.7,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,5,1.38,7.66,5.39,0,70,31,27.8,21,541.6,14.25,25.9,22,490.8,12.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,5,3.97,1.81,4.22,0,62,89,23.6,28,529.8,12.61,25.5,21,1150.0,33.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
369,5,1.63,5.12,4.35,1,72,43,24.9,28,848.0,17.67,24.7,28,994.95,23.14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,5,1.37,7.87,5.33,1,84,41,23.5,24,1000.0,23.83,25.3,34,497.65,11.57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
371,5,2.04,3.37,3.88,1,61,62,24.9,24,509.55,11.85,23.6,28,529.8,12.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,5,3.88,1.87,4.01,1,59,89,24.8,26,371.2,10.31,25.5,21,1150.0,33.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
373,5,2.87,2.38,3.64,0,44,71,24.7,28,994.95,23.14,27.8,21,541.6,14.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
374,5,1.69,4.77,4.15,0,45,38,24.9,19,323.05,8.28,26.1,29,376.25,7.53,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
375,5,1.49,6.58,4.61,1,36,39,26.3,20,413.15,10.33,24.4,23,287.2,6.11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,5,2.77,2.37,3.84,2,31,60,23.5,30,345.15,7.34,25.4,21,649.1,19.09,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
377,5,1.94,3.65,3.92,1,34,40,25.9,22,490.8,12.92,24.9,24,465.75,10.59,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
378,5,1.53,5.76,4.59,1,75,52,24.9,28,848.0,17.67,25.3,34,295.25,6.28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,5,6.74,1.42,5.2,0,25,67,24.2,25,419.95,9.13,25.1,24,811.85,20.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,8,9.02,1.35,5.35,2,0,3,25.1,22,253.1,8.73,26.8,16,1260.0,57.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
381,8,1.18,15.67,7.64,1,3,0,25.5,18,1100.0,44.38,26.8,24,359.65,12.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
382,8,2.69,2.64,3.44,0,1,1,25.8,17,341.8,13.15,28.4,14,440.6,20.03,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
383,8,1.33,9.61,5.52,1,3,0,25.4,19,487.1,18.04,27.4,15,101.6,3.63,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
384,8,2.24,3.3,3.43,2,0,3,27.1,11,336.9,13.48,28.1,22,335.0,13.96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,8,3.12,2.41,3.24,2,0,3,25.8,17,146.75,5.06,26.0,13,385.9,13.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
386,8,1.76,4.61,3.88,1,3,0,27.4,13,638.7,22.81,26.3,18,623.05,23.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,8,2.73,2.5,3.63,0,1,1,25.5,23,407.18,13.57,25.3,20,761.3,29.28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
388,8,2.87,2.39,3.64,0,1,1,23.5,19,947.3,31.58,25.6,21,868.75,31.03,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,8,1.31,9.85,5.65,1,3,0,26.3,19,735.25,27.23,25.8,18,302.7,13.76,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
390,8,1.95,4.25,3.43,1,3,0,26.8,24,359.65,12.84,25.8,17,146.75,5.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
391,8,2.72,2.63,3.4,2,3,4,28.1,22,335.0,13.96,25.5,23,407.18,13.57,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,8,1.23,11.82,6.86,1,4,1,25.6,21,868.75,31.03,25.8,17,341.8,13.15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,8,4.0,1.89,3.81,2,0,6,25.8,18,302.7,13.76,25.4,19,487.1,18.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,8,2.84,2.37,3.75,1,4,3,25.3,20,761.3,29.28,26.3,19,735.25,27.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
395,8,1.7,4.83,4.07,1,6,3,26.8,16,1260.0,57.42,27.4,13,638.7,22.81,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
396,8,1.7,5.0,3.91,1,3,0,26.3,18,623.05,23.08,27.1,11,336.9,13.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,8,3.66,2.04,3.57,1,4,1,28.4,14,440.6,20.03,23.5,19,947.3,31.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,8,5.79,1.6,4.06,2,3,6,26.0,13,385.9,13.31,25.5,18,1100.0,44.38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,8,1.29,10.78,5.86,1,4,0,23.5,19,947.3,31.58,27.4,15,101.6,3.63,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
400,8,3.67,1.95,3.94,2,1,7,25.8,17,341.8,13.15,25.3,20,761.3,29.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
401,8,1.23,13.35,6.49,0,7,4,25.5,18,1100.0,44.38,28.1,22,335.0,13.96,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,8,2.14,3.57,3.41,0,5,4,25.5,23,407.18,13.57,26.0,13,385.9,13.31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
403,8,2.32,3.24,3.31,2,0,3,27.1,11,336.9,13.48,25.8,18,302.7,13.76,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
404,8,1.31,9.23,5.79,1,6,3,26.3,19,735.25,27.23,26.8,24,359.65,12.84,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
405,8,1.53,5.73,4.67,2,6,7,25.4,19,487.1,18.04,28.4,14,440.6,20.03,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
406,8,3.36,2.16,3.55,2,0,6,25.1,22,253.1,8.73,26.3,18,623.05,23.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
407,8,16.67,1.18,7.51,2,0,9,25.8,17,146.75,5.06,26.8,16,1260.0,57.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
408,8,2.2,3.03,3.9,2,3,7,27.4,13,638.7,22.81,25.6,21,868.75,31.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,9,4.7,1.74,3.94,2,0,10,27.4,15,101.6,3.63,28.4,14,440.6,20.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
410,9,3.01,2.5,3.23,0,1,1,25.8,17,146.75,5.06,27.1,11,336.9,13.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
411,9,1.72,4.67,4.06,0,6,2,25.5,23,407.18,13.57,25.8,17,341.8,13.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
412,9,3.83,1.88,3.99,2,0,10,25.1,22,253.1,8.73,25.3,20,761.3,29.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
413,9,1.38,8.27,5.03,2,4,6,23.5,19,947.3,31.58,26.8,24,359.65,12.84,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
414,9,1.15,17.91,8.46,1,12,4,26.8,16,1260.0,57.42,28.1,22,335.0,13.96,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,9,2.55,2.55,3.87,1,9,3,25.4,19,487.1,18.04,27.4,13,638.7,22.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
416,9,1.95,4.15,3.45,1,7,3,26.0,13,385.9,13.31,25.8,18,302.7,13.76,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
